order_id,order_date,region,product_category,supplier,warehouse,order_quantity,inventory_level,delivery_days,status,shipping_cost
3467,13/04/2023 18:00,Europe,Clothing,Supplier_D,WH_LON,2,79,8,Delayed,8.744409024
3468,13/04/2023 19:00,Middle East,Clothing,Supplier_D,WH_JED,78,70,4,Delivered,330.2969435
3469,13/04/2023 20:00,Europe,Furniture,Supplier_D,WH_LON,13,150,6,Delayed,36.75442509
3470,13/04/2023 21:00,Europe,Furniture,Supplier_A,WH_LON,2,102,8,Delayed,9.153074318
3471,13/04/2023 22:00,Middle East,Food,Supplier_C,WH_LON,68,215,5,Delivered,136.4554408
3472,13/04/2023 23:00,Africa,Clothing,Supplier_B,WH_JED,76,26,9,Delayed,206.0989915
3473,14/04/2023 0:00,Africa,Food,Supplier_D,WH_LON,48,114,8,Delayed,102.7045822
3474,14/04/2023 1:00,Asia,Food,Supplier_B,WH_MUM,74,58,6,Delayed,172.5524134
3475,14/04/2023 2:00,Europe,Clothing,Supplier_A,WH_LON,3,89,6,Delayed,10.79141224
3476,14/04/2023 3:00,Africa,Food,Supplier_C,WH_DXB,68,228,10,Delayed,143.6002627
3477,14/04/2023 4:00,Middle East,Clothing,Supplier_D,WH_DXB,6,75,6,Delayed,15.26485886
3478,14/04/2023 5:00,Asia,Clothing,Supplier_A,WH_MUM,87,99,9,Delayed,234.7451785
3479,14/04/2023 6:00,Middle East,Clothing,Supplier_A,WH_LON,5,128,5,Delivered,19.83008208
3480,14/04/2023 7:00,Asia,Clothing,Supplier_C,WH_DXB,3,54,5,Delivered,10.21938472
3481,14/04/2023 8:00,Middle East,Electronics,Supplier_D,WH_LON,10,121,6,Delayed,33.75237569
3482,14/04/2023 9:00,Africa,Clothing,Supplier_C,WH_DXB,43,111,10,Delayed,185.1277995
3483,14/04/2023 10:00,Africa,Furniture,Supplier_C,WH_JED,19,32,7,Delayed,64.03312049
3484,14/04/2023 11:00,Middle East,Furniture,Supplier_B,WH_JED,14,95,3,Delivered,42.6365272
3485,14/04/2023 12:00,Europe,Furniture,Supplier_B,WH_MUM,21,81,6,Delayed,102.6344159
3486,14/04/2023 13:00,Africa,Clothing,Supplier_C,WH_MUM,43,112,8,Delayed,87.06983692
3487,14/04/2023 14:00,Europe,Furniture,Supplier_B,WH_LON,28,76,6,Delayed,81.65301201
3488,14/04/2023 15:00,Africa,Electronics,Supplier_A,WH_MUM,21,52,10,Delayed,80.39174113
3489,14/04/2023 16:00,Europe,Food,Supplier_C,WH_LON,36,232,5,Delivered,156.5433975
3490,14/04/2023 17:00,Europe,Clothing,Supplier_D,WH_JED,24,103,6,Delayed,106.7817327
3491,14/04/2023 18:00,Middle East,Furniture,Supplier_D,WH_JED,54,63,3,Delivered,115.4638474
3492,14/04/2023 19:00,Middle East,Electronics,Supplier_A,WH_DXB,38,99,6,Delayed,156.8410543
3493,14/04/2023 20:00,Asia,Food,Supplier_D,WH_LON,17,72,9,Delayed,70.73293582
3494,14/04/2023 21:00,Europe,Electronics,Supplier_D,WH_JED,22,122,6,Delayed,58.12924182
3495,14/04/2023 22:00,Europe,Furniture,Supplier_C,WH_JED,83,32,8,Delayed,194.0809821
3496,14/04/2023 23:00,Europe,Electronics,Supplier_A,WH_LON,45,51,8,Delayed,191.2076313
3497,15/04/2023 0:00,Europe,Food,Supplier_C,WH_DXB,74,171,5,Delivered,203.3890014
3498,15/04/2023 1:00,Africa,Furniture,Supplier_A,WH_DXB,61,45,6,Delayed,122.3063061
3499,15/04/2023 2:00,Africa,Food,Supplier_C,WH_DXB,11,221,9,Delayed,29.37789592
3500,15/04/2023 3:00,Europe,Electronics,Supplier_C,WH_DXB,61,82,6,Delayed,127.6854456
3501,15/04/2023 4:00,Asia,Clothing,Supplier_B,WH_JED,38,28,5,Delivered,104.4072823
3502,15/04/2023 5:00,Asia,Clothing,Supplier_D,WH_LON,66,76,7,Delayed,198.3338773
3503,15/04/2023 6:00,Europe,Clothing,Supplier_A,WH_LON,33,59,4,Delivered,92.86861579
3504,15/04/2023 7:00,Africa,Clothing,Supplier_D,WH_JED,43,71,10,Delayed,204.6718817
3505,15/04/2023 8:00,Middle East,Food,Supplier_B,WH_JED,31,249,4,Delivered,83.62556411
3506,15/04/2023 9:00,Middle East,Clothing,Supplier_A,WH_JED,35,35,2,Delivered,119.0911564
3507,15/04/2023 10:00,Africa,Food,Supplier_B,WH_MUM,37,175,9,Delayed,180.2744629
3508,15/04/2023 11:00,Europe,Furniture,Supplier_D,WH_LON,47,116,8,Delayed,217.9671283
3509,15/04/2023 12:00,Asia,Clothing,Supplier_C,WH_LON,23,79,7,Delayed,67.33883474
3510,15/04/2023 13:00,Africa,Food,Supplier_B,WH_LON,36,203,8,Delayed,107.2609519
3511,15/04/2023 14:00,Middle East,Clothing,Supplier_B,WH_DXB,40,22,2,Delivered,151.1995283
3512,15/04/2023 15:00,Africa,Clothing,Supplier_C,WH_JED,90,34,8,Delayed,427.8229697
3513,15/04/2023 16:00,Europe,Clothing,Supplier_D,WH_JED,89,121,8,Delayed,180.6699454
3514,15/04/2023 17:00,Europe,Food,Supplier_B,WH_JED,81,249,5,Delivered,257.5281095
3515,15/04/2023 18:00,Asia,Electronics,Supplier_D,WH_MUM,15,72,5,Delivered,68.23989689
3516,15/04/2023 19:00,Africa,Clothing,Supplier_C,WH_LON,37,36,9,Delayed,119.5621676
3517,15/04/2023 20:00,Middle East,Clothing,Supplier_A,WH_JED,4,133,4,Delivered,16.6406585
3518,15/04/2023 21:00,Europe,Furniture,Supplier_B,WH_MUM,22,87,8,Delayed,89.66704356
3519,15/04/2023 22:00,Asia,Electronics,Supplier_D,WH_JED,81,273,7,Delayed,211.9264664
3520,15/04/2023 23:00,Asia,Food,Supplier_C,WH_DXB,22,149,8,Delayed,73.67323729
3521,16/04/2023 0:00,Asia,Furniture,Supplier_C,WH_LON,81,164,9,Delayed,299.5833712
3522,16/04/2023 1:00,Middle East,Clothing,Supplier_B,WH_MUM,78,97,5,Delivered,323.4183268
3523,16/04/2023 2:00,Middle East,Furniture,Supplier_A,WH_JED,78,172,6,Delayed,348.4391738
3524,16/04/2023 3:00,Europe,Furniture,Supplier_B,WH_LON,17,73,5,Delivered,72.75659377
3525,16/04/2023 4:00,Asia,Clothing,Supplier_D,WH_MUM,72,31,9,Delayed,150.115277
3526,16/04/2023 5:00,Middle East,Electronics,Supplier_C,WH_LON,98,57,5,Delivered,393.1675254
3527,16/04/2023 6:00,Middle East,Electronics,Supplier_A,WH_LON,90,129,2,Delivered,314.2751752
3528,16/04/2023 7:00,Africa,Furniture,Supplier_D,WH_DXB,94,70,7,Delayed,349.8290095
3529,16/04/2023 8:00,Middle East,Clothing,Supplier_B,WH_LON,86,65,4,Delivered,268.2252829
3530,16/04/2023 9:00,Africa,Food,Supplier_C,WH_MUM,80,68,7,Delayed,331.3662915
3531,16/04/2023 10:00,Asia,Furniture,Supplier_B,WH_LON,94,45,6,Delayed,378.0365604
3532,16/04/2023 11:00,Asia,Food,Supplier_A,WH_MUM,80,172,7,Delayed,299.0767555
3533,16/04/2023 12:00,Middle East,Furniture,Supplier_A,WH_LON,38,34,6,Delayed,174.2230307
3534,16/04/2023 13:00,Middle East,Furniture,Supplier_A,WH_JED,24,59,3,Delivered,55.33680179
3535,16/04/2023 14:00,Asia,Clothing,Supplier_A,WH_DXB,99,136,6,Delayed,287.4039129
3536,16/04/2023 15:00,Asia,Clothing,Supplier_A,WH_JED,6,24,5,Delivered,20.91234747
3537,16/04/2023 16:00,Asia,Food,Supplier_B,WH_DXB,68,180,5,Delivered,331.5553815
3538,16/04/2023 17:00,Middle East,Food,Supplier_A,WH_MUM,82,88,5,Delivered,181.702993
3539,16/04/2023 18:00,Asia,Electronics,Supplier_A,WH_DXB,6,138,7,Delayed,18.06739482
3540,16/04/2023 19:00,Asia,Clothing,Supplier_C,WH_LON,26,69,9,Delayed,124.2194632
3541,16/04/2023 20:00,Asia,Furniture,Supplier_A,WH_LON,91,43,9,Delayed,427.1396859
3542,16/04/2023 21:00,Asia,Furniture,Supplier_C,WH_JED,41,137,8,Delayed,188.4252052
3543,16/04/2023 22:00,Asia,Electronics,Supplier_C,WH_DXB,75,95,9,Delayed,219.3878526
3544,16/04/2023 23:00,Asia,Clothing,Supplier_C,WH_MUM,38,101,9,Delayed,172.5392789
3545,17/04/2023 0:00,Middle East,Furniture,Supplier_B,WH_MUM,80,155,2,Delivered,281.2814589
3546,17/04/2023 1:00,Europe,Electronics,Supplier_B,WH_LON,83,133,8,Delayed,320.3249322
3547,17/04/2023 2:00,Middle East,Electronics,Supplier_D,WH_MUM,43,83,6,Delayed,116.8084128
3548,17/04/2023 3:00,Europe,Furniture,Supplier_D,WH_LON,53,100,7,Delayed,218.3611483
3549,17/04/2023 4:00,Europe,Furniture,Supplier_C,WH_LON,15,89,7,Delayed,44.74636969
3550,17/04/2023 5:00,Middle East,Food,Supplier_B,WH_LON,90,113,3,Delivered,272.8477151
3551,17/04/2023 6:00,Middle East,Clothing,Supplier_A,WH_JED,56,100,6,Delayed,218.9852856
3552,17/04/2023 7:00,Middle East,Food,Supplier_D,WH_JED,56,178,6,Delayed,152.2917629
3553,17/04/2023 8:00,Asia,Electronics,Supplier_B,WH_LON,31,147,9,Delayed,82.87280126
3554,17/04/2023 9:00,Africa,Furniture,Supplier_A,WH_LON,83,120,6,Delayed,257.9215727
3555,17/04/2023 10:00,Middle East,Food,Supplier_A,WH_LON,57,134,6,Delayed,247.0488799
3556,17/04/2023 11:00,Africa,Electronics,Supplier_B,WH_MUM,51,227,6,Delayed,136.3763535
3557,17/04/2023 12:00,Europe,Clothing,Supplier_D,WH_LON,24,79,5,Delivered,104.6869241
3558,17/04/2023 13:00,Middle East,Furniture,Supplier_B,WH_LON,58,142,4,Delivered,237.0353182
3559,17/04/2023 14:00,Middle East,Food,Supplier_D,WH_DXB,73,120,6,Delayed,294.7184938
3560,17/04/2023 15:00,Europe,Clothing,Supplier_C,WH_DXB,87,103,7,Delayed,297.9112308
3561,17/04/2023 16:00,Asia,Food,Supplier_B,WH_DXB,4,64,8,Delayed,16.950654
3562,17/04/2023 17:00,Asia,Electronics,Supplier_B,WH_DXB,10,281,9,Delayed,20.4055856
3563,17/04/2023 18:00,Middle East,Clothing,Supplier_D,WH_LON,63,52,2,Delivered,183.7597718
3564,17/04/2023 19:00,Middle East,Food,Supplier_D,WH_DXB,73,58,5,Delivered,294.7311046
3565,17/04/2023 20:00,Europe,Clothing,Supplier_B,WH_MUM,83,76,7,Delayed,411.8365606
3566,17/04/2023 21:00,Middle East,Electronics,Supplier_A,WH_MUM,15,64,3,Delivered,30.11314535
3567,17/04/2023 22:00,Middle East,Clothing,Supplier_A,WH_DXB,98,60,3,Delivered,345.9318459
3568,17/04/2023 23:00,Middle East,Food,Supplier_A,WH_JED,63,236,3,Delivered,300.6050851
3569,18/04/2023 0:00,Asia,Electronics,Supplier_C,WH_MUM,19,257,8,Delayed,87.22174493
3570,18/04/2023 1:00,Africa,Furniture,Supplier_C,WH_MUM,63,89,9,Delayed,130.3727408
3571,18/04/2023 2:00,Europe,Food,Supplier_D,WH_DXB,56,148,8,Delayed,200.9657654
3572,18/04/2023 3:00,Africa,Food,Supplier_C,WH_DXB,21,135,10,Delayed,42.27008739
3573,18/04/2023 4:00,Middle East,Electronics,Supplier_A,WH_LON,34,71,2,Delivered,148.5366447
3574,18/04/2023 5:00,Europe,Electronics,Supplier_B,WH_MUM,17,220,7,Delayed,49.75261695
3575,18/04/2023 6:00,Middle East,Furniture,Supplier_C,WH_DXB,18,189,6,Delayed,77.34189574
3576,18/04/2023 7:00,Asia,Food,Supplier_C,WH_DXB,81,180,9,Delayed,391.584782
3577,18/04/2023 8:00,Africa,Electronics,Supplier_A,WH_LON,66,215,7,Delayed,325.2648407
3578,18/04/2023 9:00,Asia,Furniture,Supplier_C,WH_MUM,51,55,6,Delayed,238.7990107
3579,18/04/2023 10:00,Europe,Furniture,Supplier_D,WH_DXB,65,162,5,Delivered,169.8079734
3580,18/04/2023 11:00,Asia,Electronics,Supplier_B,WH_LON,43,174,7,Delayed,111.1034219
3581,18/04/2023 12:00,Middle East,Food,Supplier_A,WH_DXB,57,216,6,Delayed,221.008454
3582,18/04/2023 13:00,Africa,Clothing,Supplier_D,WH_JED,10,116,7,Delayed,36.32161047
3583,18/04/2023 14:00,Europe,Clothing,Supplier_A,WH_JED,37,90,5,Delivered,75.05834147
3584,18/04/2023 15:00,Europe,Furniture,Supplier_D,WH_DXB,48,47,7,Delayed,152.4087386
3585,18/04/2023 16:00,Europe,Clothing,Supplier_B,WH_MUM,69,114,5,Delivered,325.6850381
3586,18/04/2023 17:00,Asia,Clothing,Supplier_B,WH_JED,56,85,8,Delayed,262.9243152
3587,18/04/2023 18:00,Middle East,Electronics,Supplier_D,WH_LON,76,176,2,Delivered,198.4907696
3588,18/04/2023 19:00,Asia,Furniture,Supplier_D,WH_DXB,36,71,6,Delayed,113.2520115
3589,18/04/2023 20:00,Middle East,Food,Supplier_D,WH_LON,31,156,5,Delivered,114.114039
3590,18/04/2023 21:00,Asia,Furniture,Supplier_D,WH_JED,55,40,6,Delayed,250.7094037
3591,18/04/2023 22:00,Asia,Electronics,Supplier_D,WH_MUM,38,75,5,Delivered,136.6473661
3592,18/04/2023 23:00,Asia,Clothing,Supplier_D,WH_LON,73,75,6,Delayed,358.0357589
3593,19/04/2023 0:00,Europe,Food,Supplier_B,WH_JED,90,157,7,Delayed,395.7440773
3594,19/04/2023 1:00,Europe,Furniture,Supplier_D,WH_JED,15,177,4,Delivered,72.88913428
3595,19/04/2023 2:00,Middle East,Clothing,Supplier_C,WH_JED,16,76,2,Delivered,67.11162648
3596,19/04/2023 3:00,Asia,Furniture,Supplier_B,WH_LON,77,34,5,Delivered,356.7311762
3597,19/04/2023 4:00,Middle East,Food,Supplier_A,WH_JED,89,53,4,Delivered,399.8780126
3598,19/04/2023 5:00,Europe,Furniture,Supplier_B,WH_DXB,94,53,7,Delayed,259.5824519
3599,19/04/2023 6:00,Middle East,Furniture,Supplier_A,WH_JED,53,97,4,Delivered,142.4962913
3600,19/04/2023 7:00,Middle East,Furniture,Supplier_A,WH_DXB,56,77,2,Delivered,257.2164155
3601,19/04/2023 8:00,Asia,Clothing,Supplier_C,WH_MUM,7,79,7,Delayed,15.77823249
3602,19/04/2023 9:00,Middle East,Food,Supplier_D,WH_DXB,57,240,3,Delivered,183.8643764
3603,19/04/2023 10:00,Asia,Food,Supplier_D,WH_MUM,55,42,7,Delayed,245.4085321
3604,19/04/2023 11:00,Middle East,Clothing,Supplier_B,WH_MUM,52,138,6,Delayed,230.8653358
3605,19/04/2023 12:00,Middle East,Clothing,Supplier_D,WH_DXB,4,119,2,Delivered,9.665393728
3606,19/04/2023 13:00,Europe,Clothing,Supplier_C,WH_MUM,43,102,4,Delivered,148.9145643
3607,19/04/2023 14:00,Middle East,Electronics,Supplier_B,WH_DXB,40,73,5,Delivered,137.5798883
3608,19/04/2023 15:00,Middle East,Furniture,Supplier_B,WH_LON,30,161,3,Delivered,89.13493072
3609,19/04/2023 16:00,Asia,Furniture,Supplier_B,WH_MUM,10,166,8,Delayed,47.51543435
3610,19/04/2023 17:00,Middle East,Food,Supplier_D,WH_DXB,94,40,4,Delivered,372.1791666
3611,19/04/2023 18:00,Asia,Furniture,Supplier_D,WH_MUM,7,145,9,Delayed,34.58393729
3612,19/04/2023 19:00,Middle East,Electronics,Supplier_D,WH_JED,36,292,6,Delayed,79.21075077
3613,19/04/2023 20:00,Middle East,Clothing,Supplier_B,WH_DXB,35,29,6,Delayed,111.4067682
3614,19/04/2023 21:00,Asia,Food,Supplier_B,WH_JED,88,241,9,Delayed,396.4763164
3615,19/04/2023 22:00,Middle East,Food,Supplier_A,WH_MUM,39,185,3,Delivered,127.4542233
3616,19/04/2023 23:00,Middle East,Furniture,Supplier_A,WH_MUM,36,181,4,Delivered,100.2828269
3617,20/04/2023 0:00,Europe,Food,Supplier_D,WH_LON,20,168,8,Delayed,99.86845266
3618,20/04/2023 1:00,Middle East,Clothing,Supplier_B,WH_DXB,49,98,2,Delivered,226.3493588
3619,20/04/2023 2:00,Asia,Food,Supplier_D,WH_JED,96,239,7,Delayed,349.3844145
3620,20/04/2023 3:00,Middle East,Clothing,Supplier_D,WH_LON,59,118,3,Delivered,217.4225348
3621,20/04/2023 4:00,Asia,Electronics,Supplier_A,WH_MUM,49,259,9,Delayed,99.00885521
3622,20/04/2023 5:00,Africa,Electronics,Supplier_C,WH_MUM,90,282,7,Delayed,444.8685368
3623,20/04/2023 6:00,Europe,Clothing,Supplier_D,WH_LON,26,64,8,Delayed,114.8910226
3624,20/04/2023 7:00,Africa,Furniture,Supplier_C,WH_JED,36,147,6,Delayed,75.96677083
3625,20/04/2023 8:00,Europe,Food,Supplier_C,WH_MUM,43,91,6,Delayed,108.7465948
3626,20/04/2023 9:00,Africa,Furniture,Supplier_B,WH_MUM,99,141,6,Delayed,441.8462754
3627,20/04/2023 10:00,Middle East,Food,Supplier_B,WH_DXB,43,174,6,Delayed,97.20565573
3628,20/04/2023 11:00,Asia,Electronics,Supplier_D,WH_LON,99,204,8,Delayed,477.7103611
3629,20/04/2023 12:00,Europe,Electronics,Supplier_A,WH_MUM,76,266,6,Delayed,379.9751622
3630,20/04/2023 13:00,Europe,Electronics,Supplier_A,WH_JED,33,263,5,Delivered,153.7568481
3631,20/04/2023 14:00,Asia,Food,Supplier_D,WH_DXB,78,151,9,Delayed,328.9035335
3632,20/04/2023 15:00,Asia,Electronics,Supplier_D,WH_LON,97,62,5,Delivered,335.7991642
3633,20/04/2023 16:00,Middle East,Electronics,Supplier_A,WH_JED,45,66,5,Delivered,101.1279928
3634,20/04/2023 17:00,Middle East,Electronics,Supplier_C,WH_MUM,45,282,6,Delayed,188.6102413
3635,20/04/2023 18:00,Asia,Electronics,Supplier_D,WH_LON,88,93,6,Delayed,280.7724007
3636,20/04/2023 19:00,Asia,Furniture,Supplier_C,WH_LON,15,170,5,Delivered,55.6602884
3637,20/04/2023 20:00,Africa,Electronics,Supplier_D,WH_JED,95,267,8,Delayed,273.6162857
3638,20/04/2023 21:00,Asia,Electronics,Supplier_D,WH_LON,17,122,8,Delayed,46.34995649
3639,20/04/2023 22:00,Africa,Furniture,Supplier_C,WH_JED,12,34,10,Delayed,35.67469051
3640,20/04/2023 23:00,Asia,Furniture,Supplier_C,WH_MUM,22,62,9,Delayed,97.71264955
3641,21/04/2023 0:00,Middle East,Food,Supplier_A,WH_DXB,23,171,6,Delayed,75.42791627
3642,21/04/2023 1:00,Middle East,Clothing,Supplier_D,WH_JED,90,87,6,Delayed,264.1611362
3643,21/04/2023 2:00,Asia,Electronics,Supplier_B,WH_DXB,78,65,5,Delivered,257.315073
3644,21/04/2023 3:00,Asia,Electronics,Supplier_B,WH_LON,12,278,7,Delayed,25.16234517
3645,21/04/2023 4:00,Middle East,Electronics,Supplier_D,WH_JED,68,199,3,Delivered,317.6832737
3646,21/04/2023 5:00,Europe,Food,Supplier_D,WH_MUM,51,75,7,Delayed,186.4195186
3647,21/04/2023 6:00,Africa,Electronics,Supplier_D,WH_JED,13,151,10,Delayed,30.08822286
3648,21/04/2023 7:00,Europe,Clothing,Supplier_C,WH_JED,57,44,8,Delayed,163.3175854
3649,21/04/2023 8:00,Europe,Furniture,Supplier_B,WH_JED,55,101,6,Delayed,272.2862036
3650,21/04/2023 9:00,Europe,Food,Supplier_B,WH_DXB,82,120,6,Delayed,309.8921269
3651,21/04/2023 10:00,Middle East,Furniture,Supplier_B,WH_DXB,28,90,2,Delivered,80.4780105
3652,21/04/2023 11:00,Europe,Electronics,Supplier_D,WH_LON,44,67,4,Delivered,144.2776273
3653,21/04/2023 12:00,Europe,Electronics,Supplier_C,WH_LON,19,291,4,Delivered,52.73306243
3654,21/04/2023 13:00,Middle East,Electronics,Supplier_D,WH_LON,46,107,5,Delivered,96.38898748
3655,21/04/2023 14:00,Asia,Clothing,Supplier_A,WH_LON,3,95,5,Delivered,13.57827029
3656,21/04/2023 15:00,Europe,Clothing,Supplier_A,WH_JED,83,140,8,Delayed,238.8271818
3657,21/04/2023 16:00,Asia,Food,Supplier_B,WH_DXB,20,96,5,Delivered,90.30464433
3658,21/04/2023 17:00,Africa,Furniture,Supplier_D,WH_DXB,25,126,9,Delayed,85.89178
3659,21/04/2023 18:00,Middle East,Electronics,Supplier_A,WH_DXB,75,264,2,Delivered,191.1512933
3660,21/04/2023 19:00,Asia,Electronics,Supplier_A,WH_DXB,56,112,5,Delivered,246.7139405
3661,21/04/2023 20:00,Europe,Electronics,Supplier_D,WH_LON,81,61,8,Delayed,253.6380899
3662,21/04/2023 21:00,Africa,Electronics,Supplier_C,WH_JED,61,60,10,Delayed,251.5144414
3663,21/04/2023 22:00,Middle East,Clothing,Supplier_D,WH_DXB,55,46,6,Delayed,248.1428954
3664,21/04/2023 23:00,Asia,Furniture,Supplier_D,WH_MUM,35,133,5,Delivered,171.1134939
3665,22/04/2023 0:00,Asia,Furniture,Supplier_C,WH_JED,78,96,9,Delayed,176.0806006
3666,22/04/2023 1:00,Middle East,Food,Supplier_B,WH_MUM,59,128,4,Delivered,119.4844073
3667,22/04/2023 2:00,Middle East,Clothing,Supplier_B,WH_JED,39,64,3,Delivered,142.1657228
3668,22/04/2023 3:00,Asia,Electronics,Supplier_B,WH_JED,57,251,6,Delayed,159.1852045
3669,22/04/2023 4:00,Asia,Furniture,Supplier_C,WH_JED,83,110,9,Delayed,282.8063456
3670,22/04/2023 5:00,Middle East,Furniture,Supplier_A,WH_MUM,67,96,5,Delivered,148.6043961
3671,22/04/2023 6:00,Asia,Clothing,Supplier_C,WH_DXB,34,121,9,Delayed,119.1620828
3672,22/04/2023 7:00,Europe,Food,Supplier_D,WH_DXB,41,245,8,Delayed,97.35724534
3673,22/04/2023 8:00,Asia,Food,Supplier_C,WH_MUM,22,130,5,Delivered,99.34679204
3674,22/04/2023 9:00,Middle East,Electronics,Supplier_A,WH_DXB,27,91,5,Delivered,115.518431
3675,22/04/2023 10:00,Africa,Food,Supplier_A,WH_LON,21,59,10,Delayed,46.66663543
3676,22/04/2023 11:00,Middle East,Furniture,Supplier_D,WH_DXB,41,77,4,Delivered,184.8710936
3677,22/04/2023 12:00,Europe,Food,Supplier_B,WH_LON,31,57,5,Delivered,92.2211398
3678,22/04/2023 13:00,Middle East,Electronics,Supplier_A,WH_LON,27,177,4,Delivered,82.58163917
3679,22/04/2023 14:00,Middle East,Furniture,Supplier_A,WH_LON,37,106,4,Delivered,93.95819674
3680,22/04/2023 15:00,Europe,Food,Supplier_A,WH_MUM,66,237,6,Delayed,297.3902161
3681,22/04/2023 16:00,Middle East,Food,Supplier_D,WH_DXB,54,241,5,Delivered,173.5623337
3682,22/04/2023 17:00,Asia,Clothing,Supplier_A,WH_DXB,9,25,8,Delayed,19.31856851
3683,22/04/2023 18:00,Middle East,Electronics,Supplier_B,WH_MUM,83,88,5,Delivered,406.5961573
3684,22/04/2023 19:00,Europe,Food,Supplier_D,WH_MUM,42,50,5,Delivered,116.241789
3685,22/04/2023 20:00,Middle East,Clothing,Supplier_B,WH_DXB,36,131,2,Delivered,173.107146
3686,22/04/2023 21:00,Middle East,Furniture,Supplier_A,WH_MUM,10,182,6,Delayed,29.03715088
3687,22/04/2023 22:00,Middle East,Clothing,Supplier_A,WH_MUM,59,127,6,Delayed,265.1625073
3688,22/04/2023 23:00,Europe,Clothing,Supplier_B,WH_LON,40,113,4,Delivered,159.7063391
3689,23/04/2023 0:00,Europe,Food,Supplier_D,WH_MUM,54,94,8,Delayed,247.527916
3690,23/04/2023 1:00,Europe,Food,Supplier_D,WH_LON,39,123,6,Delayed,192.2058044
3691,23/04/2023 2:00,Europe,Food,Supplier_B,WH_JED,7,97,5,Delivered,32.30115735
3692,23/04/2023 3:00,Europe,Clothing,Supplier_A,WH_LON,4,56,8,Delayed,12.84398194
3693,23/04/2023 4:00,Middle East,Furniture,Supplier_C,WH_LON,15,45,3,Delivered,66.65265667
3694,23/04/2023 5:00,Europe,Electronics,Supplier_B,WH_MUM,76,272,4,Delivered,314.2563848
3695,23/04/2023 6:00,Africa,Clothing,Supplier_B,WH_DXB,48,89,10,Delayed,104.8709286
3696,23/04/2023 7:00,Europe,Food,Supplier_B,WH_JED,6,132,5,Delivered,28.73568176
3697,23/04/2023 8:00,Asia,Electronics,Supplier_A,WH_JED,73,273,7,Delayed,248.0454791
3698,23/04/2023 9:00,Middle East,Furniture,Supplier_D,WH_JED,35,194,4,Delivered,84.1173094
3699,23/04/2023 10:00,Asia,Electronics,Supplier_A,WH_DXB,72,230,5,Delivered,235.881669
3700,23/04/2023 11:00,Asia,Food,Supplier_B,WH_JED,71,183,8,Delayed,270.4690852
3701,23/04/2023 12:00,Europe,Clothing,Supplier_A,WH_JED,68,37,8,Delayed,252.8810095
3702,23/04/2023 13:00,Africa,Clothing,Supplier_A,WH_DXB,58,149,8,Delayed,216.0140945
3703,23/04/2023 14:00,Middle East,Food,Supplier_B,WH_JED,77,225,4,Delivered,213.0988744
3704,23/04/2023 15:00,Middle East,Clothing,Supplier_A,WH_MUM,19,65,2,Delivered,74.06403962
3705,23/04/2023 16:00,Asia,Food,Supplier_C,WH_MUM,62,249,7,Delayed,292.7791591
3706,23/04/2023 17:00,Asia,Clothing,Supplier_A,WH_LON,71,38,9,Delayed,224.7860596
3707,23/04/2023 18:00,Middle East,Clothing,Supplier_A,WH_LON,10,57,2,Delivered,38.91740848
3708,23/04/2023 19:00,Middle East,Clothing,Supplier_D,WH_LON,25,56,3,Delivered,68.29902553
3709,23/04/2023 20:00,Middle East,Furniture,Supplier_D,WH_MUM,44,141,2,Delivered,94.37309466
3710,23/04/2023 21:00,Middle East,Furniture,Supplier_B,WH_MUM,99,74,6,Delayed,371.9622151
3711,23/04/2023 22:00,Asia,Food,Supplier_B,WH_MUM,58,156,9,Delayed,124.2736656
3712,23/04/2023 23:00,Europe,Furniture,Supplier_D,WH_LON,25,191,5,Delivered,104.2688446
3713,24/04/2023 0:00,Middle East,Food,Supplier_C,WH_LON,93,169,2,Delivered,373.0284027
3714,24/04/2023 1:00,Europe,Electronics,Supplier_A,WH_LON,76,93,8,Delayed,236.2061043
3715,24/04/2023 2:00,Middle East,Electronics,Supplier_C,WH_LON,40,146,6,Delayed,129.3548132
3716,24/04/2023 3:00,Middle East,Furniture,Supplier_C,WH_LON,76,112,3,Delivered,361.2494935
3717,24/04/2023 4:00,Asia,Electronics,Supplier_D,WH_LON,70,173,8,Delayed,142.7580614
3718,24/04/2023 5:00,Africa,Electronics,Supplier_B,WH_MUM,10,173,6,Delayed,36.89910142
3719,24/04/2023 6:00,Asia,Clothing,Supplier_A,WH_DXB,66,46,9,Delayed,314.8255029
3720,24/04/2023 7:00,Middle East,Clothing,Supplier_B,WH_DXB,25,67,4,Delivered,118.5490436
3721,24/04/2023 8:00,Africa,Food,Supplier_C,WH_LON,71,133,7,Delayed,266.5316777
3722,24/04/2023 9:00,Asia,Electronics,Supplier_C,WH_DXB,87,56,8,Delayed,273.5010297
3723,24/04/2023 10:00,Asia,Food,Supplier_B,WH_DXB,11,194,8,Delayed,25.26381637
3724,24/04/2023 11:00,Europe,Food,Supplier_B,WH_MUM,36,124,5,Delivered,90.76869401
3725,24/04/2023 12:00,Europe,Electronics,Supplier_D,WH_LON,49,248,7,Delayed,197.9119832
3726,24/04/2023 13:00,Middle East,Furniture,Supplier_B,WH_LON,48,141,6,Delayed,98.39530807
3727,24/04/2023 14:00,Middle East,Electronics,Supplier_B,WH_DXB,87,138,5,Delivered,404.5897354
